,image,mask
515,Pitt_0050031_abide_msp.nii-slice000.jpg,Pitt_0050031_abide_cc.nii-slice000.jpg
516,Pitt_0050032_abide_msp.nii-slice000.jpg,Pitt_0050032_abide_cc.nii-slice000.jpg
517,Pitt_0050033_abide_msp.nii-slice000.jpg,Pitt_0050033_abide_cc.nii-slice000.jpg
518,Pitt_0050034_abide_msp.nii-slice000.jpg,Pitt_0050034_abide_cc.nii-slice000.jpg
519,Pitt_0050035_abide_msp.nii-slice000.jpg,Pitt_0050035_abide_cc.nii-slice000.jpg
520,Pitt_0050036_abide_msp.nii-slice000.jpg,Pitt_0050036_abide_cc.nii-slice000.jpg
521,Pitt_0050037_abide_msp.nii-slice000.jpg,Pitt_0050037_abide_cc.nii-slice000.jpg
522,Pitt_0050038_abide_msp.nii-slice000.jpg,Pitt_0050038_abide_cc.nii-slice000.jpg
523,Pitt_0050039_abide_msp.nii-slice000.jpg,Pitt_0050039_abide_cc.nii-slice000.jpg
524,Pitt_0050040_abide_msp.nii-slice000.jpg,Pitt_0050040_abide_cc.nii-slice000.jpg
525,Pitt_0050041_abide_msp.nii-slice000.jpg,Pitt_0050041_abide_cc.nii-slice000.jpg
526,Pitt_0050042_abide_msp.nii-slice000.jpg,Pitt_0050042_abide_cc.nii-slice000.jpg
527,Pitt_0050043_abide_msp.nii-slice000.jpg,Pitt_0050043_abide_cc.nii-slice000.jpg
528,Pitt_0050044_abide_msp.nii-slice000.jpg,Pitt_0050044_abide_cc.nii-slice000.jpg
529,Pitt_0050045_abide_msp.nii-slice000.jpg,Pitt_0050045_abide_cc.nii-slice000.jpg
530,Pitt_0050046_abide_msp.nii-slice000.jpg,Pitt_0050046_abide_cc.nii-slice000.jpg
531,Pitt_0050047_abide_msp.nii-slice000.jpg,Pitt_0050047_abide_cc.nii-slice000.jpg
532,Pitt_0050048_abide_msp.nii-slice000.jpg,Pitt_0050048_abide_cc.nii-slice000.jpg
533,Pitt_0050049_abide_msp.nii-slice000.jpg,Pitt_0050049_abide_cc.nii-slice000.jpg
534,Pitt_0050050_abide_msp.nii-slice000.jpg,Pitt_0050050_abide_cc.nii-slice000.jpg
535,Pitt_0050051_abide_msp.nii-slice000.jpg,Pitt_0050051_abide_cc.nii-slice000.jpg
536,Pitt_0050052_abide_msp.nii-slice000.jpg,Pitt_0050052_abide_cc.nii-slice000.jpg
537,Pitt_0050053_abide_msp.nii-slice000.jpg,Pitt_0050053_abide_cc.nii-slice000.jpg
538,Pitt_0050054_abide_msp.nii-slice000.jpg,Pitt_0050054_abide_cc.nii-slice000.jpg
539,Pitt_0050055_abide_msp.nii-slice000.jpg,Pitt_0050055_abide_cc.nii-slice000.jpg
540,Pitt_0050056_abide_msp.nii-slice000.jpg,Pitt_0050056_abide_cc.nii-slice000.jpg
541,Pitt_0050057_abide_msp.nii-slice000.jpg,Pitt_0050057_abide_cc.nii-slice000.jpg
542,Pitt_0050058_abide_msp.nii-slice000.jpg,Pitt_0050058_abide_cc.nii-slice000.jpg
543,Pitt_0050059_abide_msp.nii-slice000.jpg,Pitt_0050059_abide_cc.nii-slice000.jpg
544,Pitt_0050060_abide_msp.nii-slice000.jpg,Pitt_0050060_abide_cc.nii-slice000.jpg
545,SBL_0051556_abide_msp.nii-slice000.jpg,SBL_0051556_abide_cc.nii-slice000.jpg
546,SBL_0051557_abide_msp.nii-slice000.jpg,SBL_0051557_abide_cc.nii-slice000.jpg
547,SBL_0051558_abide_msp.nii-slice000.jpg,SBL_0051558_abide_cc.nii-slice000.jpg
548,SBL_0051559_abide_msp.nii-slice000.jpg,SBL_0051559_abide_cc.nii-slice000.jpg
549,SBL_0051560_abide_msp.nii-slice000.jpg,SBL_0051560_abide_cc.nii-slice000.jpg
550,SBL_0051561_abide_msp.nii-slice000.jpg,SBL_0051561_abide_cc.nii-slice000.jpg
551,SBL_0051562_abide_msp.nii-slice000.jpg,SBL_0051562_abide_cc.nii-slice000.jpg
552,SBL_0051563_abide_msp.nii-slice000.jpg,SBL_0051563_abide_cc.nii-slice000.jpg
553,SBL_0051564_abide_msp.nii-slice000.jpg,SBL_0051564_abide_cc.nii-slice000.jpg
554,SBL_0051565_abide_msp.nii-slice000.jpg,SBL_0051565_abide_cc.nii-slice000.jpg
555,SBL_0051566_abide_msp.nii-slice000.jpg,SBL_0051566_abide_cc.nii-slice000.jpg
556,SBL_0051567_abide_msp.nii-slice000.jpg,SBL_0051567_abide_cc.nii-slice000.jpg
557,SBL_0051568_abide_msp.nii-slice000.jpg,SBL_0051568_abide_cc.nii-slice000.jpg
558,SBL_0051569_abide_msp.nii-slice000.jpg,SBL_0051569_abide_cc.nii-slice000.jpg
559,SBL_0051570_abide_msp.nii-slice000.jpg,SBL_0051570_abide_cc.nii-slice000.jpg
560,SBL_0051571_abide_msp.nii-slice000.jpg,SBL_0051571_abide_cc.nii-slice000.jpg
561,SBL_0051572_abide_msp.nii-slice000.jpg,SBL_0051572_abide_cc.nii-slice000.jpg
562,SBL_0051573_abide_msp.nii-slice000.jpg,SBL_0051573_abide_cc.nii-slice000.jpg
563,SBL_0051574_abide_msp.nii-slice000.jpg,SBL_0051574_abide_cc.nii-slice000.jpg
564,SBL_0051575_abide_msp.nii-slice000.jpg,SBL_0051575_abide_cc.nii-slice000.jpg
565,SBL_0051576_abide_msp.nii-slice000.jpg,SBL_0051576_abide_cc.nii-slice000.jpg
566,SBL_0051577_abide_msp.nii-slice000.jpg,SBL_0051577_abide_cc.nii-slice000.jpg
567,SBL_0051578_abide_msp.nii-slice000.jpg,SBL_0051578_abide_cc.nii-slice000.jpg
568,SBL_0051579_abide_msp.nii-slice000.jpg,SBL_0051579_abide_cc.nii-slice000.jpg
569,SBL_0051580_abide_msp.nii-slice000.jpg,SBL_0051580_abide_cc.nii-slice000.jpg
570,SBL_0051581_abide_msp.nii-slice000.jpg,SBL_0051581_abide_cc.nii-slice000.jpg
571,SBL_0051582_abide_msp.nii-slice000.jpg,SBL_0051582_abide_cc.nii-slice000.jpg
572,SBL_0051583_abide_msp.nii-slice000.jpg,SBL_0051583_abide_cc.nii-slice000.jpg
573,SBL_0051584_abide_msp.nii-slice000.jpg,SBL_0051584_abide_cc.nii-slice000.jpg
574,SBL_0051585_abide_msp.nii-slice000.jpg,SBL_0051585_abide_cc.nii-slice000.jpg
575,SDSU_0050182_abide_msp.nii-slice000.jpg,SDSU_0050182_abide_cc.nii-slice000.jpg
576,SDSU_0050183_abide_msp.nii-slice000.jpg,SDSU_0050183_abide_cc.nii-slice000.jpg
577,SDSU_0050184_abide_msp.nii-slice000.jpg,SDSU_0050184_abide_cc.nii-slice000.jpg
578,SDSU_0050185_abide_msp.nii-slice000.jpg,SDSU_0050185_abide_cc.nii-slice000.jpg
579,SDSU_0050186_abide_msp.nii-slice000.jpg,SDSU_0050186_abide_cc.nii-slice000.jpg
580,SDSU_0050187_abide_msp.nii-slice000.jpg,SDSU_0050187_abide_cc.nii-slice000.jpg
581,SDSU_0050188_abide_msp.nii-slice000.jpg,SDSU_0050188_abide_cc.nii-slice000.jpg
582,SDSU_0050189_abide_msp.nii-slice000.jpg,SDSU_0050189_abide_cc.nii-slice000.jpg
583,SDSU_0050190_abide_msp.nii-slice000.jpg,SDSU_0050190_abide_cc.nii-slice000.jpg
584,SDSU_0050191_abide_msp.nii-slice000.jpg,SDSU_0050191_abide_cc.nii-slice000.jpg
585,SDSU_0050192_abide_msp.nii-slice000.jpg,SDSU_0050192_abide_cc.nii-slice000.jpg
586,SDSU_0050193_abide_msp.nii-slice000.jpg,SDSU_0050193_abide_cc.nii-slice000.jpg
587,SDSU_0050194_abide_msp.nii-slice000.jpg,SDSU_0050194_abide_cc.nii-slice000.jpg
588,SDSU_0050195_abide_msp.nii-slice000.jpg,SDSU_0050195_abide_cc.nii-slice000.jpg
589,SDSU_0050196_abide_msp.nii-slice000.jpg,SDSU_0050196_abide_cc.nii-slice000.jpg
590,SDSU_0050197_abide_msp.nii-slice000.jpg,SDSU_0050197_abide_cc.nii-slice000.jpg
591,SDSU_0050198_abide_msp.nii-slice000.jpg,SDSU_0050198_abide_cc.nii-slice000.jpg
592,SDSU_0050199_abide_msp.nii-slice000.jpg,SDSU_0050199_abide_cc.nii-slice000.jpg
593,SDSU_0050200_abide_msp.nii-slice000.jpg,SDSU_0050200_abide_cc.nii-slice000.jpg
594,SDSU_0050201_abide_msp.nii-slice000.jpg,SDSU_0050201_abide_cc.nii-slice000.jpg
595,SDSU_0050202_abide_msp.nii-slice000.jpg,SDSU_0050202_abide_cc.nii-slice000.jpg
596,SDSU_0050203_abide_msp.nii-slice000.jpg,SDSU_0050203_abide_cc.nii-slice000.jpg
597,SDSU_0050204_abide_msp.nii-slice000.jpg,SDSU_0050204_abide_cc.nii-slice000.jpg
598,SDSU_0050205_abide_msp.nii-slice000.jpg,SDSU_0050205_abide_cc.nii-slice000.jpg
599,SDSU_0050206_abide_msp.nii-slice000.jpg,SDSU_0050206_abide_cc.nii-slice000.jpg
600,SDSU_0050207_abide_msp.nii-slice000.jpg,SDSU_0050207_abide_cc.nii-slice000.jpg
601,SDSU_0050208_abide_msp.nii-slice000.jpg,SDSU_0050208_abide_cc.nii-slice000.jpg
602,SDSU_0050209_abide_msp.nii-slice000.jpg,SDSU_0050209_abide_cc.nii-slice000.jpg
603,SDSU_0050210_abide_msp.nii-slice000.jpg,SDSU_0050210_abide_cc.nii-slice000.jpg
604,SDSU_0050211_abide_msp.nii-slice000.jpg,SDSU_0050211_abide_cc.nii-slice000.jpg
605,SDSU_0050212_abide_msp.nii-slice000.jpg,SDSU_0050212_abide_cc.nii-slice000.jpg
606,SDSU_0050213_abide_msp.nii-slice000.jpg,SDSU_0050213_abide_cc.nii-slice000.jpg
607,SDSU_0050214_abide_msp.nii-slice000.jpg,SDSU_0050214_abide_cc.nii-slice000.jpg
608,SDSU_0050215_abide_msp.nii-slice000.jpg,SDSU_0050215_abide_cc.nii-slice000.jpg
609,SDSU_0050216_abide_msp.nii-slice000.jpg,SDSU_0050216_abide_cc.nii-slice000.jpg
610,SDSU_0050217_abide_msp.nii-slice000.jpg,SDSU_0050217_abide_cc.nii-slice000.jpg
611,Stanford_0051160_abide_msp.nii-slice000.jpg,Stanford_0051160_abide_cc.nii-slice000.jpg
612,Stanford_0051161_abide_msp.nii-slice000.jpg,Stanford_0051161_abide_cc.nii-slice000.jpg
613,Stanford_0051162_abide_msp.nii-slice000.jpg,Stanford_0051162_abide_cc.nii-slice000.jpg
614,Stanford_0051163_abide_msp.nii-slice000.jpg,Stanford_0051163_abide_cc.nii-slice000.jpg
615,Stanford_0051164_abide_msp.nii-slice000.jpg,Stanford_0051164_abide_cc.nii-slice000.jpg
616,Stanford_0051165_abide_msp.nii-slice000.jpg,Stanford_0051165_abide_cc.nii-slice000.jpg
617,Stanford_0051166_abide_msp.nii-slice000.jpg,Stanford_0051166_abide_cc.nii-slice000.jpg
618,Stanford_0051167_abide_msp.nii-slice000.jpg,Stanford_0051167_abide_cc.nii-slice000.jpg
619,Stanford_0051168_abide_msp.nii-slice000.jpg,Stanford_0051168_abide_cc.nii-slice000.jpg
620,Stanford_0051169_abide_msp.nii-slice000.jpg,Stanford_0051169_abide_cc.nii-slice000.jpg
621,Stanford_0051170_abide_msp.nii-slice000.jpg,Stanford_0051170_abide_cc.nii-slice000.jpg
622,Stanford_0051171_abide_msp.nii-slice000.jpg,Stanford_0051171_abide_cc.nii-slice000.jpg
623,Stanford_0051172_abide_msp.nii-slice000.jpg,Stanford_0051172_abide_cc.nii-slice000.jpg
624,Stanford_0051173_abide_msp.nii-slice000.jpg,Stanford_0051173_abide_cc.nii-slice000.jpg
625,Stanford_0051174_abide_msp.nii-slice000.jpg,Stanford_0051174_abide_cc.nii-slice000.jpg
626,Stanford_0051175_abide_msp.nii-slice000.jpg,Stanford_0051175_abide_cc.nii-slice000.jpg
627,Stanford_0051176_abide_msp.nii-slice000.jpg,Stanford_0051176_abide_cc.nii-slice000.jpg
628,Stanford_0051177_abide_msp.nii-slice000.jpg,Stanford_0051177_abide_cc.nii-slice000.jpg
629,Stanford_0051178_abide_msp.nii-slice000.jpg,Stanford_0051178_abide_cc.nii-slice000.jpg
630,Stanford_0051179_abide_msp.nii-slice000.jpg,Stanford_0051179_abide_cc.nii-slice000.jpg
631,Stanford_0051180_abide_msp.nii-slice000.jpg,Stanford_0051180_abide_cc.nii-slice000.jpg
632,Stanford_0051181_abide_msp.nii-slice000.jpg,Stanford_0051181_abide_cc.nii-slice000.jpg
633,Stanford_0051182_abide_msp.nii-slice000.jpg,Stanford_0051182_abide_cc.nii-slice000.jpg
634,Stanford_0051183_abide_msp.nii-slice000.jpg,Stanford_0051183_abide_cc.nii-slice000.jpg
635,Stanford_0051184_abide_msp.nii-slice000.jpg,Stanford_0051184_abide_cc.nii-slice000.jpg
636,Stanford_0051185_abide_msp.nii-slice000.jpg,Stanford_0051185_abide_cc.nii-slice000.jpg
637,Stanford_0051186_abide_msp.nii-slice000.jpg,Stanford_0051186_abide_cc.nii-slice000.jpg
638,Stanford_0051187_abide_msp.nii-slice000.jpg,Stanford_0051187_abide_cc.nii-slice000.jpg
639,Stanford_0051188_abide_msp.nii-slice000.jpg,Stanford_0051188_abide_cc.nii-slice000.jpg
640,Stanford_0051189_abide_msp.nii-slice000.jpg,Stanford_0051189_abide_cc.nii-slice000.jpg
641,Stanford_0051190_abide_msp.nii-slice000.jpg,Stanford_0051190_abide_cc.nii-slice000.jpg
642,Stanford_0051191_abide_msp.nii-slice000.jpg,Stanford_0051191_abide_cc.nii-slice000.jpg
643,Stanford_0051192_abide_msp.nii-slice000.jpg,Stanford_0051192_abide_cc.nii-slice000.jpg
644,Stanford_0051193_abide_msp.nii-slice000.jpg,Stanford_0051193_abide_cc.nii-slice000.jpg
645,Stanford_0051194_abide_msp.nii-slice000.jpg,Stanford_0051194_abide_cc.nii-slice000.jpg
646,Stanford_0051195_abide_msp.nii-slice000.jpg,Stanford_0051195_abide_cc.nii-slice000.jpg
647,Stanford_0051196_abide_msp.nii-slice000.jpg,Stanford_0051196_abide_cc.nii-slice000.jpg
648,Stanford_0051197_abide_msp.nii-slice000.jpg,Stanford_0051197_abide_cc.nii-slice000.jpg
649,Stanford_0051198_abide_msp.nii-slice000.jpg,Stanford_0051198_abide_cc.nii-slice000.jpg
650,Stanford_0051199_abide_msp.nii-slice000.jpg,Stanford_0051199_abide_cc.nii-slice000.jpg
651,Trinity_0050232_abide_msp.nii-slice000.jpg,Trinity_0050232_abide_cc.nii-slice000.jpg
652,Trinity_0050233_abide_msp.nii-slice000.jpg,Trinity_0050233_abide_cc.nii-slice000.jpg
653,Trinity_0050234_abide_msp.nii-slice000.jpg,Trinity_0050234_abide_cc.nii-slice000.jpg
654,Trinity_0050235_abide_msp.nii-slice000.jpg,Trinity_0050235_abide_cc.nii-slice000.jpg
655,Trinity_0050236_abide_msp.nii-slice000.jpg,Trinity_0050236_abide_cc.nii-slice000.jpg
656,Trinity_0050237_abide_msp.nii-slice000.jpg,Trinity_0050237_abide_cc.nii-slice000.jpg
657,Trinity_0050238_abide_msp.nii-slice000.jpg,Trinity_0050238_abide_cc.nii-slice000.jpg
658,Trinity_0050239_abide_msp.nii-slice000.jpg,Trinity_0050239_abide_cc.nii-slice000.jpg
659,Trinity_0050240_abide_msp.nii-slice000.jpg,Trinity_0050240_abide_cc.nii-slice000.jpg
660,Trinity_0050241_abide_msp.nii-slice000.jpg,Trinity_0050241_abide_cc.nii-slice000.jpg
661,Trinity_0050242_abide_msp.nii-slice000.jpg,Trinity_0050242_abide_cc.nii-slice000.jpg
662,Trinity_0050243_abide_msp.nii-slice000.jpg,Trinity_0050243_abide_cc.nii-slice000.jpg
663,Trinity_0050244_abide_msp.nii-slice000.jpg,Trinity_0050244_abide_cc.nii-slice000.jpg
664,Trinity_0050245_abide_msp.nii-slice000.jpg,Trinity_0050245_abide_cc.nii-slice000.jpg
665,Trinity_0050246_abide_msp.nii-slice000.jpg,Trinity_0050246_abide_cc.nii-slice000.jpg
666,Trinity_0050247_abide_msp.nii-slice000.jpg,Trinity_0050247_abide_cc.nii-slice000.jpg
667,Trinity_0050248_abide_msp.nii-slice000.jpg,Trinity_0050248_abide_cc.nii-slice000.jpg
668,Trinity_0050249_abide_msp.nii-slice000.jpg,Trinity_0050249_abide_cc.nii-slice000.jpg
669,Trinity_0050250_abide_msp.nii-slice000.jpg,Trinity_0050250_abide_cc.nii-slice000.jpg
670,Trinity_0050251_abide_msp.nii-slice000.jpg,Trinity_0050251_abide_cc.nii-slice000.jpg
671,Trinity_0050252_abide_msp.nii-slice000.jpg,Trinity_0050252_abide_cc.nii-slice000.jpg
672,Trinity_0050253_abide_msp.nii-slice000.jpg,Trinity_0050253_abide_cc.nii-slice000.jpg
673,Trinity_0050254_abide_msp.nii-slice000.jpg,Trinity_0050254_abide_cc.nii-slice000.jpg
674,Trinity_0050255_abide_msp.nii-slice000.jpg,Trinity_0050255_abide_cc.nii-slice000.jpg
675,Trinity_0050257_abide_msp.nii-slice000.jpg,Trinity_0050257_abide_cc.nii-slice000.jpg
676,Trinity_0050259_abide_msp.nii-slice000.jpg,Trinity_0050259_abide_cc.nii-slice000.jpg
677,Trinity_0050260_abide_msp.nii-slice000.jpg,Trinity_0050260_abide_cc.nii-slice000.jpg
678,Trinity_0050261_abide_msp.nii-slice000.jpg,Trinity_0050261_abide_cc.nii-slice000.jpg
679,Trinity_0050262_abide_msp.nii-slice000.jpg,Trinity_0050262_abide_cc.nii-slice000.jpg
680,Trinity_0050263_abide_msp.nii-slice000.jpg,Trinity_0050263_abide_cc.nii-slice000.jpg
681,Trinity_0050264_abide_msp.nii-slice000.jpg,Trinity_0050264_abide_cc.nii-slice000.jpg
682,Trinity_0050265_abide_msp.nii-slice000.jpg,Trinity_0050265_abide_cc.nii-slice000.jpg
683,Trinity_0050266_abide_msp.nii-slice000.jpg,Trinity_0050266_abide_cc.nii-slice000.jpg
684,Trinity_0050267_abide_msp.nii-slice000.jpg,Trinity_0050267_abide_cc.nii-slice000.jpg
685,Trinity_0050268_abide_msp.nii-slice000.jpg,Trinity_0050268_abide_cc.nii-slice000.jpg
686,Trinity_0050269_abide_msp.nii-slice000.jpg,Trinity_0050269_abide_cc.nii-slice000.jpg
687,Trinity_0050270_abide_msp.nii-slice000.jpg,Trinity_0050270_abide_cc.nii-slice000.jpg
688,Trinity_0050271_abide_msp.nii-slice000.jpg,Trinity_0050271_abide_cc.nii-slice000.jpg
689,Trinity_0051132_abide_msp.nii-slice000.jpg,Trinity_0051132_abide_cc.nii-slice000.jpg
690,Trinity_0051133_abide_msp.nii-slice000.jpg,Trinity_0051133_abide_cc.nii-slice000.jpg
691,Trinity_0051134_abide_msp.nii-slice000.jpg,Trinity_0051134_abide_cc.nii-slice000.jpg
692,Trinity_0051135_abide_msp.nii-slice000.jpg,Trinity_0051135_abide_cc.nii-slice000.jpg
693,Trinity_0051136_abide_msp.nii-slice000.jpg,Trinity_0051136_abide_cc.nii-slice000.jpg
694,Trinity_0051137_abide_msp.nii-slice000.jpg,Trinity_0051137_abide_cc.nii-slice000.jpg
695,Trinity_0051138_abide_msp.nii-slice000.jpg,Trinity_0051138_abide_cc.nii-slice000.jpg
696,Trinity_0051139_abide_msp.nii-slice000.jpg,Trinity_0051139_abide_cc.nii-slice000.jpg
697,Trinity_0051140_abide_msp.nii-slice000.jpg,Trinity_0051140_abide_cc.nii-slice000.jpg
698,Trinity_0051141_abide_msp.nii-slice000.jpg,Trinity_0051141_abide_cc.nii-slice000.jpg
699,Trinity_0051142_abide_msp.nii-slice000.jpg,Trinity_0051142_abide_cc.nii-slice000.jpg
700,UCLA_1_0051201_abide_msp.nii-slice000.jpg,UCLA_1_0051201_abide_cc.nii-slice000.jpg
701,UCLA_1_0051202_abide_msp.nii-slice000.jpg,UCLA_1_0051202_abide_cc.nii-slice000.jpg
702,UCLA_1_0051203_abide_msp.nii-slice000.jpg,UCLA_1_0051203_abide_cc.nii-slice000.jpg
703,UCLA_1_0051204_abide_msp.nii-slice000.jpg,UCLA_1_0051204_abide_cc.nii-slice000.jpg
704,UCLA_1_0051205_abide_msp.nii-slice000.jpg,UCLA_1_0051205_abide_cc.nii-slice000.jpg
705,UCLA_1_0051206_abide_msp.nii-slice000.jpg,UCLA_1_0051206_abide_cc.nii-slice000.jpg
706,UCLA_1_0051207_abide_msp.nii-slice000.jpg,UCLA_1_0051207_abide_cc.nii-slice000.jpg
707,UCLA_1_0051208_abide_msp.nii-slice000.jpg,UCLA_1_0051208_abide_cc.nii-slice000.jpg
708,UCLA_1_0051209_abide_msp.nii-slice000.jpg,UCLA_1_0051209_abide_cc.nii-slice000.jpg
709,UCLA_1_0051210_abide_msp.nii-slice000.jpg,UCLA_1_0051210_abide_cc.nii-slice000.jpg
710,UCLA_1_0051211_abide_msp.nii-slice000.jpg,UCLA_1_0051211_abide_cc.nii-slice000.jpg
711,UCLA_1_0051212_abide_msp.nii-slice000.jpg,UCLA_1_0051212_abide_cc.nii-slice000.jpg
712,UCLA_1_0051213_abide_msp.nii-slice000.jpg,UCLA_1_0051213_abide_cc.nii-slice000.jpg
713,UCLA_1_0051214_abide_msp.nii-slice000.jpg,UCLA_1_0051214_abide_cc.nii-slice000.jpg
714,UCLA_1_0051215_abide_msp.nii-slice000.jpg,UCLA_1_0051215_abide_cc.nii-slice000.jpg
715,UCLA_1_0051216_abide_msp.nii-slice000.jpg,UCLA_1_0051216_abide_cc.nii-slice000.jpg
716,UCLA_1_0051217_abide_msp.nii-slice000.jpg,UCLA_1_0051217_abide_cc.nii-slice000.jpg
717,UCLA_1_0051218_abide_msp.nii-slice000.jpg,UCLA_1_0051218_abide_cc.nii-slice000.jpg
718,UCLA_1_0051219_abide_msp.nii-slice000.jpg,UCLA_1_0051219_abide_cc.nii-slice000.jpg
719,UCLA_1_0051220_abide_msp.nii-slice000.jpg,UCLA_1_0051220_abide_cc.nii-slice000.jpg
720,UCLA_1_0051221_abide_msp.nii-slice000.jpg,UCLA_1_0051221_abide_cc.nii-slice000.jpg
721,UCLA_1_0051222_abide_msp.nii-slice000.jpg,UCLA_1_0051222_abide_cc.nii-slice000.jpg
722,UCLA_1_0051223_abide_msp.nii-slice000.jpg,UCLA_1_0051223_abide_cc.nii-slice000.jpg
723,UCLA_1_0051224_abide_msp.nii-slice000.jpg,UCLA_1_0051224_abide_cc.nii-slice000.jpg
724,UCLA_1_0051225_abide_msp.nii-slice000.jpg,UCLA_1_0051225_abide_cc.nii-slice000.jpg
725,UCLA_1_0051226_abide_msp.nii-slice000.jpg,UCLA_1_0051226_abide_cc.nii-slice000.jpg
726,UCLA_1_0051227_abide_msp.nii-slice000.jpg,UCLA_1_0051227_abide_cc.nii-slice000.jpg
727,UCLA_1_0051228_abide_msp.nii-slice000.jpg,UCLA_1_0051228_abide_cc.nii-slice000.jpg
728,UCLA_1_0051229_abide_msp.nii-slice000.jpg,UCLA_1_0051229_abide_cc.nii-slice000.jpg
729,UCLA_1_0051230_abide_msp.nii-slice000.jpg,UCLA_1_0051230_abide_cc.nii-slice000.jpg
730,UCLA_1_0051231_abide_msp.nii-slice000.jpg,UCLA_1_0051231_abide_cc.nii-slice000.jpg
731,UCLA_1_0051234_abide_msp.nii-slice000.jpg,UCLA_1_0051234_abide_cc.nii-slice000.jpg
732,UCLA_1_0051235_abide_msp.nii-slice000.jpg,UCLA_1_0051235_abide_cc.nii-slice000.jpg
733,UCLA_1_0051236_abide_msp.nii-slice000.jpg,UCLA_1_0051236_abide_cc.nii-slice000.jpg
734,UCLA_1_0051237_abide_msp.nii-slice000.jpg,UCLA_1_0051237_abide_cc.nii-slice000.jpg
735,UCLA_1_0051238_abide_msp.nii-slice000.jpg,UCLA_1_0051238_abide_cc.nii-slice000.jpg
736,UCLA_1_0051239_abide_msp.nii-slice000.jpg,UCLA_1_0051239_abide_cc.nii-slice000.jpg
737,UCLA_1_0051240_abide_msp.nii-slice000.jpg,UCLA_1_0051240_abide_cc.nii-slice000.jpg
738,UCLA_1_0051241_abide_msp.nii-slice000.jpg,UCLA_1_0051241_abide_cc.nii-slice000.jpg
739,UCLA_1_0051248_abide_msp.nii-slice000.jpg,UCLA_1_0051248_abide_cc.nii-slice000.jpg
740,UCLA_1_0051249_abide_msp.nii-slice000.jpg,UCLA_1_0051249_abide_cc.nii-slice000.jpg
741,UCLA_1_0051250_abide_msp.nii-slice000.jpg,UCLA_1_0051250_abide_cc.nii-slice000.jpg
742,UCLA_1_0051251_abide_msp.nii-slice000.jpg,UCLA_1_0051251_abide_cc.nii-slice000.jpg
743,UCLA_1_0051252_abide_msp.nii-slice000.jpg,UCLA_1_0051252_abide_cc.nii-slice000.jpg
744,UCLA_1_0051253_abide_msp.nii-slice000.jpg,UCLA_1_0051253_abide_cc.nii-slice000.jpg
745,UCLA_1_0051254_abide_msp.nii-slice000.jpg,UCLA_1_0051254_abide_cc.nii-slice000.jpg
746,UCLA_1_0051255_abide_msp.nii-slice000.jpg,UCLA_1_0051255_abide_cc.nii-slice000.jpg
747,UCLA_1_0051256_abide_msp.nii-slice000.jpg,UCLA_1_0051256_abide_cc.nii-slice000.jpg
748,UCLA_1_0051257_abide_msp.nii-slice000.jpg,UCLA_1_0051257_abide_cc.nii-slice000.jpg
749,UCLA_1_0051258_abide_msp.nii-slice000.jpg,UCLA_1_0051258_abide_cc.nii-slice000.jpg
750,UCLA_1_0051259_abide_msp.nii-slice000.jpg,UCLA_1_0051259_abide_cc.nii-slice000.jpg
751,UCLA_1_0051260_abide_msp.nii-slice000.jpg,UCLA_1_0051260_abide_cc.nii-slice000.jpg
752,UCLA_1_0051261_abide_msp.nii-slice000.jpg,UCLA_1_0051261_abide_cc.nii-slice000.jpg
753,UCLA_1_0051262_abide_msp.nii-slice000.jpg,UCLA_1_0051262_abide_cc.nii-slice000.jpg
754,UCLA_1_0051263_abide_msp.nii-slice000.jpg,UCLA_1_0051263_abide_cc.nii-slice000.jpg
755,UCLA_1_0051264_abide_msp.nii-slice000.jpg,UCLA_1_0051264_abide_cc.nii-slice000.jpg
756,UCLA_1_0051265_abide_msp.nii-slice000.jpg,UCLA_1_0051265_abide_cc.nii-slice000.jpg
757,UCLA_1_0051266_abide_msp.nii-slice000.jpg,UCLA_1_0051266_abide_cc.nii-slice000.jpg
758,UCLA_1_0051267_abide_msp.nii-slice000.jpg,UCLA_1_0051267_abide_cc.nii-slice000.jpg
759,UCLA_1_0051268_abide_msp.nii-slice000.jpg,UCLA_1_0051268_abide_cc.nii-slice000.jpg
760,UCLA_1_0051269_abide_msp.nii-slice000.jpg,UCLA_1_0051269_abide_cc.nii-slice000.jpg
761,UCLA_1_0051271_abide_msp.nii-slice000.jpg,UCLA_1_0051271_abide_cc.nii-slice000.jpg
762,UCLA_1_0051272_abide_msp.nii-slice000.jpg,UCLA_1_0051272_abide_cc.nii-slice000.jpg
763,UCLA_1_0051273_abide_msp.nii-slice000.jpg,UCLA_1_0051273_abide_cc.nii-slice000.jpg
764,UCLA_1_0051274_abide_msp.nii-slice000.jpg,UCLA_1_0051274_abide_cc.nii-slice000.jpg
765,UCLA_1_0051275_abide_msp.nii-slice000.jpg,UCLA_1_0051275_abide_cc.nii-slice000.jpg
766,UCLA_1_0051276_abide_msp.nii-slice000.jpg,UCLA_1_0051276_abide_cc.nii-slice000.jpg
767,UCLA_1_0051277_abide_msp.nii-slice000.jpg,UCLA_1_0051277_abide_cc.nii-slice000.jpg
768,UCLA_1_0051278_abide_msp.nii-slice000.jpg,UCLA_1_0051278_abide_cc.nii-slice000.jpg
769,UCLA_1_0051279_abide_msp.nii-slice000.jpg,UCLA_1_0051279_abide_cc.nii-slice000.jpg
